osm_id,name,brand,brand_classified,lat,lon,area_sqm,address,operator,source
node/11861985480,Woolworths,Woolworths,woolworths,-19.3632835,146.7304315,,,Woolworths Group,node
node/11861989155,Woolworths,Woolworths,woolworths,-27.2447771,153.1078617,,,Woolworths Group,node
node/11861998389,Woolworths,Woolworths,woolworths,-34.8093683,138.6853491,,,Woolworths Group,node
node/11862005933,Woolworths,Woolworths,woolworths,-27.0903437,152.9265096,,,Woolworths Group,node
node/11862006321,Woolworths,Woolworths,woolworths,-19.2868799,146.7614565,,,Woolworths Group,node
node/11862007063,Woolworths,Woolworths,woolworths,-32.2632085,115.8159419,,,Woolworths Group,node
node/11862027426,Woolworths,Woolworths,woolworths,-19.3035529,146.7416005,,,Woolworths Group,node
node/11862028676,Woolworths,Woolworths,woolworths,-27.5238695,153.0125968,,,Woolworths Group,node
node/11862049490,Woolworths,Woolworths,woolworths,-33.7876027,150.9492426,,,Woolworths Group,node
node/11862055220,Woolworths,Woolworths,woolworths,-32.3132434,115.753506,,,Woolworths Group,node
node/11862061525,Woolworths,Woolworths,woolworths,-34.4360611,150.8635403,,,Woolworths Group,node
node/11862064985,Woolworths,Woolworths,woolworths,-32.5842423,115.6615295,,,Woolworths Group,node
node/11862077354,Woolworths,Woolworths,woolworths,-34.8103511,138.6531254,,,Woolworths Group,node
node/11862084962,Woolworths,Woolworths,woolworths,-23.9476275,151.3529068,,,Woolworths Group,node
node/11862112540,Woolworths,Woolworths,woolworths,-33.8868041,150.8489957,,,Woolworths Group,node
node/11862126589,Woolworths,Woolworths,woolworths,-28.1063068,153.4050397,,,Woolworths Group,node
node/11862153338,Woolworths,Woolworths,woolworths,-31.9211814,115.8397095,,,Woolworths Group,node
node/11862154383,Aldi,Aldi,aldi,-31.870914,115.9457929,,,,node
node/11862154384,Woolworths,Woolworths,woolworths,-31.8699277,115.9458814,,,Woolworths Group,node
node/11862159585,Woolworths Metro,Woolworths Metro,woolworths,-33.8323973,151.0134885,,,Woolworths Group,node
node/11865408769,Amazing Asian Market,,independent,-33.885233,151.2006398,,,,node
node/11880588532,IGA,IGA,iga,-27.5020134,153.0062062,,,,node
node/11887687075,Genki Mart,,independent,-27.5012157,152.9760633,,,,node
node/11898349379,IGA,IGA,iga,-37.8857274,145.0586068,,"18-30 Woorayl Street, Carnegie, VIC, 3163",,node
node/11899729407,Spar,Spar,spar,-28.987785,153.2878689,,,,node
node/11902700355,Woolworths,Woolworths,woolworths,-27.6640382,152.849626,,"171-191 School Road, Redbank Plains, QLD, 4301",Woolworths Group,node
node/11905873779,Foodworks,Foodworks,foodworks,-28.8281442,153.4201271,,,,node
node/11906258451,Home No.71,,independent,-28.8408463,153.4387557,,"71 Main Street, Alstonville, NSW, 2477",,node
node/11906941518,Supa Express,,independent,-35.3412802,149.1313592,,Duyfken Place,,node
node/11938638611,Fresco Supermarket,,independent,-27.4714882,153.0268389,,,,node
node/11949677935,Coles,Coles,coles,-37.816873,144.8810662,,1-3 High Street,Coles Group,node
node/11950601734,Miles IGA,IGA,iga,-26.6600742,150.1912996,,,,node
node/11951418697,Foodworks,Foodworks,foodworks,-30.7469384,152.9952159,,"7 Adin Street, Scotts Head, NSW, 2447",Foodworks,node
node/11953018345,Aldi,Aldi,aldi,-34.8662354,138.58164,,,,node
node/11962656190,IGA,IGA,iga,-34.8495199,150.7430814,,2635 Shoalhaven Heads Road,,node
node/11968249213,Foodworks,Foodworks,foodworks,-23.38004,150.5045823,,,,node
node/11977581474,IGA,IGA,iga,-37.7191287,144.9071953,,,,node
node/11982184417,SG Spice World,,independent,-27.6915183,153.13502,,,,node
node/11982688703,IGA,IGA,iga,-31.9610622,115.8134827,,,,node
node/11986480945,Foodworks,Foodworks,foodworks,-34.044076,150.8108199,,,,node
node/11993023120,Coles,Coles,coles,-37.9112361,144.6145199,,,Coles Group,node
node/12001862054,Orange Grocery,,independent,-33.823105,151.0788904,,,,node
node/12002488289,Sri Kumaran Stores,,independent,-38.0941151,145.3329963,,,,node
node/12009500534,Olley's Orange Country Market,,independent,-27.7682723,153.0181384,,"4656-4664 Mount Lindesay Highway, North Maclean, QLD, 4280",,node
node/12012513054,ALDI,ALDI,aldi,-34.0264217,150.778524,,,,node
node/12013414372,Scullys IGA,,iga,-35.7327786,150.1993582,,,,node
node/12013834189,Amchoor Indian Grocery Store,,independent,-27.4989979,152.9761561,,,,node
node/12024309758,Muky Grocery,,independent,-27.5100029,153.0328796,,,,node
node/12031162620,ALDI,ALDI,aldi,-32.332221,115.816417,,,,node
node/12037283767,African Heritage,,independent,-31.8312243,115.7690349,,,,node
node/12039285669,Foodworks,,foodworks,-37.883565,144.689379,,"70 Warringa Crescent, Hoppers Crossing, VIC, 3029",,node
node/12042940356,Aldi,,aldi,-19.3162399,146.7264031,,,,node
node/12043018539,IGA Waikiki,IGA,iga,-32.3128661,115.7454139,,,,node
node/12046901050,IGA,IGA,iga,-33.8701994,150.911642,,,,node
node/12047396696,The Outback Apothecary,,independent,-26.5716279,148.7884885,,,,node
node/12062963187,Aldi,Aldi,aldi,-34.0383693,151.1420651,,,,node
node/12064223169,IGA Express,,iga_express,-31.8931166,115.8490217,,Flinders Street,,node
node/12064636337,Aung Sae Oriental Supermarket,,independent,-32.0689542,115.9984153,,,,node
node/12065582005,Dai Phat,,independent,-34.7721896,138.6056581,,,,node
node/12076137465,Woolworths,Woolworths,woolworths,-32.3126459,115.814707,,,Woolworths Group,node
node/12076246387,Metro,,independent,-35.3205881,149.0371402,,,,node
node/12090126413,Hanaromart,,independent,-27.8527921,153.3134819,,,,node
node/12095212964,Aldi,Aldi,aldi,-33.9946629,150.7245064,,,,node
node/12104010741,Spar,Spar,spar,-27.6026338,151.9598769,,,,node
node/12105529507,Foodworks,Foodworks,foodworks,-38.197436,146.5237592,,,,node
node/12112014840,Foodworks,Foodworks,foodworks,-37.8204789,145.1052753,,,,node
node/12116509555,Village Asian Grocery,,independent,-34.9073601,138.5951824,,,,node
node/12118429346,Foodland,Foodland,foodland,-34.3747599,137.6729191,,,,node
node/12121977020,Morgan's IGA,IGA,iga,-37.7921897,144.7895016,,,,node
node/12128686781,Am Mart,,independent,-33.7388251,151.2102034,,,,node
node/12137030626,IGA Austral,IGA,iga,-33.9324554,150.8128102,,,,node
node/12141314571,J&R Asian Grocers,,independent,-27.566404,151.9564108,,,,node
node/12144109075,IGA Botany,,iga,-33.9450339,151.1964994,,"1128 Botany Road, Botany, NSW, 2019",,node
node/12146225955,Grace Supermarket,,independent,-33.8082877,151.1837389,,"120 Hampden Road, Artarmon, NSW, 2064",,node
node/12162691683,5 Star Handimarket,,independent,-27.5644483,153.0399209,,,,node
node/12163032635,Coles,Coles,coles,-33.8919417,151.2120328,,,Coles Group,node
node/12163032636,Harris Farm,,harris_farm,-33.8917353,151.2120732,,,,node
node/12163168101,Coles,Coles,coles,-31.7254649,115.7446186,,,Coles Group,node
node/12163251893,Maloney's,,independent,-33.8866732,151.2138781,,,,node
node/12164711388,Pantre,,independent,-37.810497,144.9621678,,,,node
node/12175777733,Hometown Grocer,,independent,-37.8103363,144.963081,,,,node
node/12177991177,IGA,IGA,iga,-33.8941577,151.1961256,,,,node
node/12178052812,ALDI,ALDI,aldi,-34.8304752,138.6485717,,,,node
node/12181258653,Yee Seng Oriental Supermarket,,independent,-32.0452001,115.8126276,,,,node
node/12183350214,IGA,IGA,iga,-33.9225304,151.0118555,,,,node
node/12183606198,Woolworths,Woolworths,woolworths,-27.8170773,152.9645954,,,Woolworths Group,node
node/12185275283,TOL Supermarkets,,independent,-27.690086,153.1361589,,,,node
node/12196358011,Gor.Gai That Grocery,,independent,-33.8934819,150.9375638,,,,node
node/12198415143,Sanfa Supermaket,,independent,-33.8940227,150.935805,,,,node
node/12199021982,IGA,IGA,iga,-37.7071083,144.9186123,,,,node
node/12200408682,Foodworks,Foodworks,foodworks,-32.0689967,152.538176,,85 High Street,,node
node/12201926606,Coles,Coles,coles,-31.5505199,115.6400145,,,Coles Group,node
node/12202891525,Kelly's Store,,independent,-27.5867989,151.9617836,,,,node
node/12203277418,Eastland Supermarket Sieu Thi Dong Khanh,,independent,-33.8947109,150.9346757,,,,node
node/12203460747,Coles,Coles,coles,-33.8670834,150.9521896,,,Coles Group,node
node/12203530457,Sam's Supermarket,,independent,-33.8957301,150.9025452,,,,node
node/12203545783,Supersave Market,,independent,-33.8959102,150.9017198,,,,node
node/12210705192,Harrisdale Oriental Supermarket,,independent,-32.1271996,115.9271672,,,,node
node/12211358444,IGA,IGA,iga,-37.8000464,144.9653246,,,,node
node/12223202805,Hamilton IGA,,iga,-32.9214595,151.7475743,,,,node
node/12245778717,Devonport Asian Grocery,,independent,-41.1760677,146.350246,,"6 Kempling Street, Devonport, TAS, 7310",,node
node/12245996912,Harris Farm Markets,Harris Market Farms,harris_farm,-33.7299107,151.1590011,,,,node
node/12249167101,Everfresh IGA Agnes Water,,iga,-24.2200207,151.8921168,,"2853 Round Hill Road, 4677",,node
node/12249795166,IGA,IGA,iga,-31.9275142,115.8781945,,,,node
node/12259589347,Tan Hung Asian Grocer,,independent,-37.810963,144.9614412,,,,node
node/12262950697,Woolworths,Woolworths,woolworths,-25.2926279,152.892449,,,Woolworths Group,node
node/12270647059,Sai Grocery Mart,,independent,-33.8198898,151.0079601,,,,node
node/12280426929,Mabuhay Filipino Shop,,independent,-30.2186053,151.671642,,"118 Bradley Street, Guyra, NSW, 2365",,node
node/12292770870,Foodworks Local,,foodworks,-38.2042283,146.0644405,,,,node
node/12300531875,Angurugu Community Store,,independent,-13.9814515,136.4613002,,,,node
node/12321508959,Coles,Coles,coles,-37.3539298,144.7423472,,,Coles Group,node
node/12366113357,Harris Farm Markets,Harris Market Farms,harris_farm,-35.2951433,149.1892139,,10-12 Catalina Drive,Harris Farm Markets,node
node/12387173225,Pilipinas Emporium,,independent,-34.495626,150.7980897,,"76 Byamee Street, Dapto, NSW, 2530",,node
node/12399538829,IGA Local Grocer Cremorne,IGA,iga,-37.8300168,144.990153,,160 Cremorne Street,,node
node/12411634853,Coburg Pasal,,independent,-37.7415249,144.9650436,,"57 Waterfield Street, Coburg, VIC, 3058",,node
node/12411919410,Handy Market,,independent,-33.8223877,151.0094956,,,,node
node/12415223333,IGA,IGA,iga,-38.1672499,144.3195546,,"53 North Valley Road, Highton, VIC, 3216",,node
node/12416969062,Markl Grocery Thai Asia,,independent,-34.5840864,142.7725122,,"67 Perrin Street, Robinvale, VIC, 3549",,node
node/12416969075,Hong Thu2,,independent,-34.5840096,142.7727959,,"79 Perrin Street, Robinvale, VIC, 3549",,node
node/12419024239,Santosh Indian Grocery,,independent,-37.8174583,145.1922706,,23 Colombo Street,,node
node/12420283022,GreenSoul Organics,,independent,-38.0470162,145.3686583,,46-50 Old Princes Highway,,node
node/12422171976,Am Mart,,independent,-33.7302552,151.1582415,,,,node
node/12429531874,ALDI,ALDI,aldi,-30.2067238,153.149877,,2B Moonee Beach Rd,,node
node/12430096993,Foodworks,Foodworks,foodworks,-27.5347466,152.935591,,,,node
node/12443098136,,Foodworks,foodworks,-27.9235105,153.2057305,,,,node
node/12462987322,IGA Local Grocer and Liquor,,iga,-38.5777296,146.0137354,,,,node
node/12477147601,Bakaloumas Fresh Fruit & Vegetable Market,,independent,-37.9608754,145.1027624,,,,node
node/12478112584,Monash Mini Merchant,,independent,-37.911962,145.1330597,,"21 Chancellors Walk, Clayton, VIC",Monash Merchant,node
node/12511106581,Xpress Supermarket,,independent,-37.8147577,144.9383467,,,,node
node/12513745282,Discount Grocery Outlet,,independent,-27.9794391,153.3782582,,,,node
node/12519614563,Woolworths Metro,Woolworths Metro,woolworths,-35.2401323,149.0720054,,,Woolworths Group,node
node/12521054043,Woolworths Metro,Woolworths Metro,woolworths,-33.6361287,151.3298692,,"74 Old Barrenjoey Road, 2107",Woolworths Group,node
node/12531335998,Zaytouna Supermarket,,independent,-33.924182,150.9617477,,,,node
node/12532725334,Hui-Hui Supermarket,,independent,-37.8185457,145.1204799,,,,node
node/12533622267,Friendly Grocer,,friendly_grocer,-27.7811615,153.3655255,,,,node
node/12556618882,IGA Local Grocer,IGA,iga,-33.6466763,151.3133588,,"221-223 Plateau Road, Bilgola Plateau, NSW, 2107",,node
node/12586001627,Liberty Foodcare,,independent,-31.1088421,150.9088451,,70 Robert Street,,node
node/12586209603,IGA,IGA,iga,-27.7858492,153.2509752,,,,node
node/12594302928,Basfoods Direct,,independent,-37.7657056,144.9537798,,419 Victoria Street,,node
node/12597929914,Homes Supermarket,,independent,-34.9056228,138.6568819,,,,node
node/12611672812,Aldi,Aldi,aldi,-34.8218304,138.7162229,,"1244 North East Road, St Agnes, SA, 5097",,node
node/12614360446,Sri Lankan Grocery,,independent,-27.5179332,153.0292897,,,,node
node/12617101976,Indian Grocery Warehouse Chatswood,,independent,-33.7924407,151.1950618,,,,node
node/12617509772,Spar,Spar,spar,-33.5294092,149.2556174,,"105 Adelaide Street, Blayney, NSW, 2799",,node
node/12618229837,Coles.Partner_Pickup,,coles,-38.0620273,145.3400509,,,,node
node/12619456435,Caspian Supermarket,,independent,-27.4235131,153.0338163,,,,node
node/12622251945,Drakes,Drakes,drakes,-26.7428264,150.6239958,,,,node
node/12624173043,Stuart Town Shop,,independent,-32.8063184,149.0766767,,"23 Copeland Street, Stuart Town, NSW, 2820",,node
node/12627984657,Desi Bazar,,independent,-33.9205297,151.077284,,,,node
node/12632889780,The Good Grocer IGA East Fremantle,,iga,-32.0416031,115.7645327,,"6 Silas Street, East Fremantle, WA, 6158",,node
node/12633012403,Friendly Grocer,,friendly_grocer,-27.6670992,153.1404319,,,,node
node/12634867787,UC Supermarket,,independent,-35.2390953,149.0822389,,,,node
node/12650970545,Tongli Supermarket,,independent,-33.916686,151.0368333,,,,node
node/12661684286,Adaminaby Store,,independent,-35.996638,148.7738012,,"10-12 Denison Street, Adaminaby, NSW, 2629",,node
node/12663868786,Cooma's Asian Supplies,,independent,-36.235255,149.1249512,,,,node
node/12663868790,Cooma Indian Grocer,,independent,-36.2358934,149.1235632,,,,node
node/12669526734,IGA,IGA,iga,-33.6861076,151.2899087,,,,node
node/12669589280,Sun Gift House,,independent,-35.3405364,149.0831547,,11 Launceston Street,Sun Gift House Pty Ltd,node
node/12684085554,Woolworths,Woolworths,woolworths,-37.6915795,144.7478699,,,Woolworths Group,node
node/12694902408,Tango Supermarket,,independent,-9.0685294,143.2094763,,,,node
node/12695409677,Supaexpress,,independent,-35.4285044,149.091628,,,,node
node/12697611035,Katamatite Fuel & Grocery,,independent,-36.076795,145.6881216,,"11 Beek Street, Katamatite, VIC, 3649",,node
node/12703299771,Filipino Food Store,,independent,-36.0543025,144.1146427,,,,node
node/12706486447,IGA,IGA,iga,-34.0866523,151.0085257,,,,node
node/12706486463,Aldi,Aldi,aldi,-33.9768323,151.1245081,,,,node
node/12709131630,Sunlit,,independent,-27.5637491,153.0829818,,,,node
node/12730536315,IGA on Bloomfield,IGA,iga,-27.5314972,153.2657817,,,,node
node/12744251302,Foodworks Keilor East,,foodworks,-37.7445002,144.8667875,,55 Dinah Parade,,node
node/12750879506,Tucker Fresh Atwell IGA,,iga,-32.1363551,115.8669392,,"129 Lydon Boulevard, Atwell, WA, 6164",IGA (Australia),node
node/12751100627,Aldi,Aldi,aldi,-34.9759747,138.51801,,"601 Anzac Highway, Glenelg North, SA, 5045",,node
node/12751118623,Drakes,Drakes,drakes,-34.9368757,138.5057626,,"693 Burbridge Road, West Beach, SA, 5024",,node
node/12751119031,Drakes,Drakes,drakes,-34.9831959,138.556786,,"645 Marion Road, Ascot Park, SA, 5043",,node
node/12751263027,Drakes,Drakes,drakes,-35.5516902,138.622206,,"Victor Harbor, SA, 5211",,node
node/12751376401,Aldi,Aldi,aldi,-34.9956911,138.5742095,,"1160 South Road, Clovelly Park, SA, 5042",,node
node/12751579939,Drakes,Drakes,drakes,-34.0687831,137.5917639,,"21 George Street, Moonta, SA, 5558",,node
node/12753558514,,,independent,-25.9105914,153.0889987,,,,node
node/12761564249,Coles,Coles,coles,-33.7741145,151.1672143,,,Coles Group,node
node/12770327036,Burgess IGA,IGA,iga,-31.498982,145.8390591,,"34 Linsley Street, Cobar, NSW, 2835",,node
node/12787326401,Willunga General Store,,independent,-35.2724971,138.5552618,,,,node
node/12787609002,Woolworths,Woolworths,woolworths,-26.7175401,153.0495221,,,Woolworths Group,node
node/12794088782,Aldi,Aldi,aldi,-27.5243512,153.190991,,,,node
node/12818479234,Flannerys Benowa,,independent,-27.9954276,153.399352,,,,node
node/12821440080,Woolworths Metro,Woolworths Metro,woolworths,-37.8032025,144.9573621,,,Woolworths Group,node
node/12823179553,Stop & Shop,,independent,-9.4542751,147.1868348,,,,node
node/12829530635,IGA,IGA,iga,-37.7137736,144.6287856,,,,node
node/12834952706,Foodworks,Foodworks,foodworks,-37.6326011,144.91845,,,,node
node/12836734490,,,independent,-32.0488207,115.9604133,,,,node
node/12846867154,Aldi,Aldi,aldi,-37.6217145,145.006444,,,,node
node/12850231193,Davely's Asian Supermarket,,independent,-27.4710579,153.0275433,,,,node
node/12857230101,Royal Supermarket,,independent,-37.7945593,144.9498377,,48 Flemington Road,,node
node/12857269811,Coles,Coles,coles,-37.820201,144.7210078,,,Coles Group,node
node/12860027342,Dehli Haat,,independent,-37.8829669,144.6997705,,,,node
node/12860402637,Warwick Asian Shop,,independent,-28.2176933,152.0321509,,,,node
node/12860406604,MVJ,,independent,-37.8877722,145.0570956,,97-99 Koornang Road,,node
node/12874602058,Bullsbrook IGA,IGA,iga,-31.672481,116.0311544,,"2544 Great Northern Highway, Bullsbrook, WA, 6084",IGA,node
node/12885533404,Woolworths,Woolworths,woolworths,-33.8913331,150.6190303,,,Woolworths Group,node
node/12894226276,African Groceries,,independent,-36.119027,146.8887607,,,,node
node/12898726624,Tongli Supermarket,,independent,-33.9132301,151.1031471,,,,node
node/12909099344,Bharat Spices,,independent,-27.2229971,153.0378393,,2006 Anzac Avenue,,node
node/12909908666,Asian Aisle Shop,,independent,-24.4012839,150.5128538,,,,node
node/12920379726,Foodworks,,foodworks,-38.1781353,146.3000745,,,,node
node/12943588927,Friendly Grocer,,friendly_grocer,-18.2576741,146.0191243,,196-198 Victoria Street,,node
node/12972141257,Sunshine Supermarket,,independent,-35.3840911,149.072222,,,,node
node/12987776881,IGA,IGA,iga,-28.1865942,153.528157,,"99 Kennedy Drive, Tweed Heads, NSW, 2485",,node
node/12995570781,,,independent,-32.0078472,115.9379555,,,,node
node/13001191501,Dong Phuong Asian Supermarket,,independent,-34.4219982,150.893879,,,,node
